REGISTRY_ID,FAC_NAME,FAC_STATE,FAC_EPA_REGION,FAC_MAJOR_FLAG,FAC_NAICS_CODES,TARGET_VIOLATION_12M
110046541391.0,"NORTHROP GRUMMAN SYSTEMS CORPORATION - CLEARFIELD, H-7",UT,8.0,,336415,0
110000831949.0,W W HENRY COMPANY,CA,9.0,,32552 324122 325520,0
110012217939.0,MASCO SERVICE CORP,LA,6.0,,336413,0
110008391329.0,TETCO VALVES LINE 11-G MP 23.02,LA,6.0,,322219,0
110041680428.0,MULLICAN FLOORING LP,TN,4.0,,321999,0
110007762661.0,CROWN KNITTING MILLS CO,PA,3.0,,315192,0
110012339503.0,PADNOS MANUFACTURING INC,MI,5.0,,42393 331511,0
110001449790.0,TENSION ENVELOPE CORPORATION-KANSAS CITY  19TH STREET,MO,7.0,,322232 32223 322230,0
110043278093.0,PILOT CORPORATION OF AMERICA,FL,4.0,,339940,0
110070853826.0,XTREME RACING PRODUCTS,CA,,,336320,0
110000409362.0,ACORE DOOR CO,MI,5.0,,332321,0
110002530672.0,D & D MACHINE & HYDRAULICS INC,FL,4.0,,333998,0
110005168781.0,MISSION PHARMACAL COMPANY,TX,6.0,,325412,0
110022304460.0,A P SALES CO,MI,5.0,,335911,0
110003137631.0,PBTT CORPORATION,IN,5.0,,332813,0
110070631971.0,MERCURY SYSTEMS,CA,,,334112,0
110018377950.0,FREESEN INC.,IL,5.0,,324121,0
110000860364.0,TRINITY MARINE BATON ROUGE,LA,6.0,,48832 336510,0
110057251263.0,"CUSTOM PALLET AND CRATING, INC.",NC,4.0,,321920,0
110070202591.0,"APAC MISSISSIPPI INC, NEW ALBANY PLANT",MS,4.0,,324121,0
110071534245.0,NORDIC SAW & TOOL,CA,,,333517,0
110055927813.0,"ACT FOUR INC. (FORMERLY ZYVAX, INC.)",GA,4.0,,325998 324191,0
110020668099.0,MT ROGERS INDUSTRIAL & DEVELOPMENT CENTER,VA,3.0,,333912,0
110046259179.0,ALRO STEEL CORP,MI,5.0,,42351 331221,0
110032749523.0,UAW FORD NATIONAL PROGRAMS CENTER,MI,5.0,,81393 321991,0
110011623993.0,WHITEMAN LUMBER COMPANY,ID,10.0,,321113,0
110000855762.0,PLATECO INC,WI,5.0,,332813,0
110001460419.0,AT&T CORP,MO,7.0,,517311 517110 321114,0
110007260739.0,WESTWICK FOUNDRY LTD,IL,5.0,,331511,0
110071247782.0,CATALENT,CA,,,325412,0
110006518722.0,ACE POLYETHYLENE BAG CO  *,OH,5.0,,323111,0
110001956740.0,BAILEY PRESS,MA,1.0,,323110,0
110071949204.0,CANPACK US LLC/OLYPHANT,PA,3.0,,332431,0
110000485555.0,BEPEX CORPORATION,CA,9.0,,56299 333298 333294,0
110012182128.0,TEF LABS,TX,6.0,,325199,0
110070361652.0,"IRONHORSE TRAILERS, INC.",TN,4.0,,336214,0
110063231140.0,O'RILEY FARMS,IL,5.0,,339999,0
110003324215.0,POWER TOOL SPECIALTIES INC,LA,6.0,,333991,0
110008928571.0,KIEWIT COMPANY,NE,7.0,,311119,0
110010288697.0,E D ETNYRE & CO -FACTORY #1,IL,5.0,,339999,0
110070092194.0,CR LAURENCE CO INC,CA,9.0,,56299 332323,0
110015737283.0,AG COMMUNICATION SYSTEMS,IL,5.0,,334419,0
110070637328.0,PYRAMID MARBLE,WV,,,335311,0
110071291989.0,MICRONIX USA LLC,CA,,,335314,0
110000565433.0,"COLGATE-PALMOLIVE JEFFERSONVILLE, INDIANA PLANT",IN,5.0,,325611 453998 325620 32562,0
110003283161.0,BRIGGS EQUIPMENT,LA,6.0,,333924,0
110002090255.0,UNGERER & CO CORP,NJ,2.0,,325998,0
110039027166.0,MATT LEIGH,IL,5.0,,339999,0
110064499742.0,"XIN DU BIO-TECH, LLC",AR,6.0,,325199,0
110070593670.0,SACRAMENTO CITY UNIFIED SCHOOL DISTRICT,CA,,,335312,0
110001145181.0,EMERALD GALVANIZING INC,WA,10.0,,332812,0
110070474835.0,POWERMILLS,CA,,,335911,0
110018859243.0,DIVERSIFIED STRUCTURAL COMPOSITES,NC,4.0,,326199,0
110022874380.0,EUREKA CHEMICAL COMPANY,CA,9.0,,325998 324191,0
110055619380.0,S. T. WOOTEN CORPORATION - PLT 15 GREENVILLE,NC,4.0,,324121,0
110000478019.0,EMTEK PRODUCTS INC,CA,9.0,,332510 325520,0
110070557755.0,LINDE - TOLEDO,OH,5.0,,325120 32512,0
110064445970.0,"BOWMAN ANDROS PRODUCTS, LLC",VA,3.0,,311421,0
110005823127.0,BIGGERS CHEVROLET INC,IL,5.0,,441110 339999,0
110001668981.0,DAN RIVER:WHITE HORSE-CLOSED,SC,4.0,,31321 313210,0
110009560901.0,OCEAN PACIFIC IMAGES,CO,8.0,,323113,0
110007190048.0,WARNER ALEMITE,TN,4.0,,333991,0
110018846793.0,UNIFI INCORPORATED PLANT 8,NC,4.0,,313112,0
110000483833.0,PURITAN-BENNETT CORP,CA,9.0,,325120 325412,0
110003691835.0,JMS OF HOLLAND INC,MI,5.0,,332116 33637,0
110000460359.0,LAMINATE FLOORING MANUF,TX,6.0,,326199 326130 321918,0
110071656216.0,VIGOR WORKS LLC,OR,10.0,,332312,0
110007060072.0,J & L PALLET SERVICE,IL,5.0,,321920,0
110060243561.0,DA VINCI BLDG,WI,5.0,,325413,0
110037380606.0,SOUTH COAST FASHION JEWELRY,CA,9.0,,332813,0
110000390210.0,DAMON INDUSTRIES INC,OH,5.0,,325612 325611 42469 NA,0
110070225794.0,LEADING EDGE EQUIPMENT TECHNOLOGIES INC,MA,1.0,,333242,0
110003979268.0,AURORA TECHNOLOGIES INC.,MO,7.0,,326199 326121,0
110070245258.0,CJC WEST LLC,WA,10.0,,325194 562920,0
110070943186.0,ALLEGUARD,SC,4.0,,326140,0
110005074169.0,SEW-EURODRIVE,TX,6.0,,333991,0
110008566426.0,PIONEER MACHINERY INCORPORATED,SC,4.0,,333120,0
110071248054.0,SONSRAY MACHINERY,CA,,,333922,0
110000344146.0,PEPSI BEVERAGE COMPANY-MERCER CO.,WV,3.0,,312111 48422,0
110006035469.0,PRIMETALS TECHNOLOGIES USA LLC,AR,6.0,,811310 332813 333519 333516,0
110038919187.0,"DURASEAL PIPE COATING COMPANY, L.L.C.",KS,7.0,,332812,0
110010394867.0,PALLETS PLUS,KS,7.0,,321920,0
110046384391.0,FAIRBANKS MORSE DEFENSE,VA,3.0,,333618,0
110071733274.0,FLINT REHAB DEVICES,CA,,,334510,0
110001476821.0,BARNHILL CONTRACTING COMPANY,NC,4.0,,324121,0
110005311260.0,CONTINENTAL CAN CO USA PLT 41,WA,10.0,,332431,0
110017990183.0,MISSOURI TIE LLC,MO,7.0,,321114,0
110003364626.0,WRIGHT ENRICHMENT INC.,LA,6.0,,311212,0
110008435318.0,G T E PRODUCTS CORP,ME,1.0,,335931,0
110005578428.0,L&H INDUSTRIAL AKA INDUSTRIAL PLATING & GRINDING INC,WY,8.0,,332813 33271 332710,0
110038218149.0,GARFIELD ESTATES,IL,5.0,,339999,0
110071848356.0,FAIRWINDS TERMINAL SERVICES,VA,3.0,,488320 336611,0
110007320639.0,BOXLEY READY MIX LLC - WYTHEVILLE CONCRETE PLANT,VA,3.0,,327320,0
110015819355.0,DEVILBISS AIR POWER DIVISION,TN,4.0,,333912,0
110001815493.0,I J SOBEL & SON INC,IL,5.0,,339999,0
110070630590.0,EPZ INC,CA,,,332813,0
110040531831.0,JERDE/LOWE SVE,IL,5.0,,339999,0
110071433364.0,SAPUTO CHEESE USA INC.,WI,5.0,,311513,0
110070451023.0,OMMI DUCT SYSTEMS,CA,9.0,,23511 315221,0
110005038547.0,TIPS IRON & STEEL,TX,6.0,,332312,0
110004992367.0,ROSEDALE THERAPEUTICS,TN,4.0,,326199,0
110070862519.0,MR JUICE LLC WAREHOUSE,ID,10.0,,325411,0
110000598265.0,RIVERSIDE FURNITURE PLANT 1,AR,6.0,,337122 337 337121,0
110001330211.0,MID-STATES STEEL CORP,IA,7.0,,332312,0
110000888941.0,ABRAXIS BIOSCIENCE LLC,IL,5.0,,325412,0
110003920847.0,TRAILER REPAIR EXPRESS,MN,5.0,,336212,0
110072012387.0,"OMNIDUCT AZ, LLC",AZ,,,332322,0
110069993123.0,SMALL CORP INC,MA,1.0,,325211 326199,0
110070001480.0,"BEN PARKER CO, INC",TN,4.0,,332313,0
110038604221.0,HARBOR FOODS,IL,5.0,,339999,0
110070449682.0,"DBA BOHNER LACEFIELD MARINE, INC.",CA,,,326211,0
110059885263.0,SAY CORE INC PORTAGE PLT,PA,3.0,,327390,0
110071960669.0,TTM TECHNOLOGIES DENVER (BUILDING 2),CO,8.0,,334412,0
110001435046.0,IMAGE PRINTING,CO,8.0,,323113,0
110033674192.0,MEAUX SURFACE PROTECTION INC,LA,6.0,,327320 332812,0
110060258019.0,LJ PROPERTIES OF WISCONSIN LLC,WI,5.0,,327320,0
110000583226.0,GEORGIA FINANCIAL XIII LLC/AVONMORE PLT,PA,3.0,,331513 332510,0
110001746549.0,COTTRELL INTERNATIONAL LLC,CO,8.0,,323111 999999,0
110003419783.0,MAROX CORPORATION,MA,1.0,,333512,0
110003487316.0,JIMS AUTO SERVICE,MA,1.0,,326212,0
110006522815.0,GRUMMAN OLSON,PA,3.0,,336211,0
110009470875.0,ENDICOTT VILLAGE OF MUNICIPAL LT PLANT,NY,2.0,,335311,0
110071448924.0,"CNANO TECHNOLOGY USA, INC",KS,7.0,,335991,0
110002144340.0,AIRCO INDUSTRIAL GASES,CA,9.0,,325120,0
110000798600.0,CONTAINER GRAPHICS CORP,MN,5.0,,323110,0
110045441447.0,"PECO FOODS INC, LAKE FACILITY",MS,4.0,,311119,0
110004271074.0,ENGINE PARTS INC,NM,6.0,,333319,0
110039127129.0,RACK BUILDERS INC,IL,5.0,,332999,0
110063892989.0,"MYLAN PHARMACEUTICALS,  MORGANTOWN",WV,3.0,,325412,0
110032750609.0,COMMERCE HOLDING CO INC,NY,2.0,,332813,0
110065939435.0,SANTA FE WINWATER,CA,9.0,,337215,0
110011922562.0,PRAIRIE LAND COOPERATIVE,IA,7.0,,53121 42291 42491 424510 325314,0
110070053841.0,VAUGHN READY MIX,AR,6.0,,327320,0
110001890428.0,MARIO INDUSTRIES INC,VA,3.0,,335110 335139,0
110071109588.0,"BETTERA BRANDS, LLC",CA,,,325412,0
110001185486.0,OXNARD FACILITY,CA,9.0,,332112 333111,0
110003121309.0,BUSINESS ADVENTURES INC,IN,5.0,,323113,0
110038873038.0,MURRAY PAINTING COMPANY,MI,5.0,,325510 238320,0
110070593957.0,GLOCKSTORE,CA,9.0,,512199 332994,0
110005443617.0,SERIGRAPHIC ACQUISITION LLC,WI,5.0,,323113,0
110071838780.0,INFINITEVAC LLC,CA,,,324191,0
110002326732.0,TOM KING & SON PACKING COMPANY,MS,4.0,,311611,0
110000412580.0,GLACIER VANDERVELL INCORPORATED,IA,7.0,,336310 336350 336399 336312 33631 336390,0
110005294993.0,SD IRELAND LANDSCAPE MASONRY SUPPLY,VT,1.0,,327331,0
110030328447.0,TREADWELL CORPORATION,CT,1.0,,335312,0
110000850428.0,KOEI AMERICA INCORPORATED,OR,10.0,,332117,0
110013796035.0,SPECIALITY COATINGS,VA,3.0,,322220,0
110042497508.0,AMERICAN CONCRETE PRODUCTS LLC,MO,7.0,,327320,0
110001362276.0,CRETEX CONCRETE PRODUCTS,IA,7.0,,999999 327332,0
110001902601.0,ROBERTS TIRE & RECAPPING INC-ABINGDON,VA,3.0,,326212,0
110000884437.0,MENTHOLATUM CO,NY,2.0,,325412,0
110002797509.0,PASSIVE MICROWAVE TECHNOLOGY,CA,9.0,,334419,0
110003281261.0,ATLANTIC TECHNICAL SVCS,LA,6.0,,336611,0
110006121188.0,CHAMP SEPTIC TANK CO,TN,4.0,,332313,0
110000383861.0,BOBBART INDUSTRIES INC (DBA  AMER CUSTOM IND),OH,5.0,,326130 336211,0
110042764041.0,SIEMENS ENERGY INC - SPRINGFIELD,MO,7.0,,332117,0
110037245665.0,LENZING FIBERS,TN,4.0,,325221 325220,0
110012205568.0,CROWNLINE BOATS,AR,6.0,,336612,0
110004938015.0,SPRINGS GLOBAL US KATHERINE PLANT,SC,4.0,,31321 313210,0
110005313222.0,MERLINOS MACARONI KENT,WA,10.0,,311823,0
110002755199.0,RAYTHEON SYSTEMS CO,CA,9.0,,335999,0
110007755982.0,KING BOILERS INC,PA,3.0,,333999 332313,0
110020482397.0,HELLER MACHINE TOOL,MI,5.0,,333512,0
110043237823.0,VEECO PRECISION SURFACE PROCESSING,PA,3.0,,333242,0
110028259391.0,BBI ENTERPRISES GROUP INC,OH,5.0,,334413,0
110063021037.0,"SOUTHERN ENERGY HOMES, INC. DBA RUSSELLVILLE (FORMERLY SOUTHERN ENERGY HOMES, IN",AL,4.0,,321991,0
110064518703.0,"E.R. SNELL CONTRACTOR, INC. - GRAY CONCRETE PLANT",GA,4.0,,327320,0
110070683973.0,RELADYNE INC,IL,5.0,,339999,0
110037430688.0,STERLING NEVADA LLC,NV,9.0,,325991,0
110044301190.0,RSI SILICON PRODUCTS LLC/ FORKS,PA,3.0,,331529,0
110070658049.0,LARRABEE MANOR OWNERS ASSOCIATION,CA,9.0,,333995 324191 236118 813990,0
110002110260.0,AMERICAN BEAUTY CERAMICS INC,OH,5.0,,327410,0
110064234680.0,SEA SAFARI INC,NC,4.0,,311119,0
110070245019.0,ENERSYS DELAWARE INC,TN,,,335911,0
110007179515.0,GREENWOOD RENTAL CENTER-CLOSED,SC,4.0,,313210,0
110001332040.0,REASOR CORP,IL,5.0,,325611,0
110018453797.0,WENNERS GAS,IL,5.0,,339999,0
110071844197.0,RDF ENTERPRISE INC KARTEK AUTOMOTIVE INC,CA,,,336390,0
110017984038.0,SMURFIT STONE CONTAINER CORPORATION,MO,7.0,,322211 56291,0
110001228760.0,NEELY PRINTING CO,IL,5.0,,323110,0
110001420150.0,THOMAS CONCRETE OF GEORGIA - HIRAM PLANT,GA,4.0,,327320,0
110070132743.0,EUROVIA ATLANTIC COAST LLC,ME,1.0,,327320,0
110056513688.0,AMERICAN MULTIMEDIA INC,NC,4.0,,334614,0
110069505057.0,NSCI NIPPON STEEL & SUMIKIN COLD HEADING WIRE INDIANA,IN,5.0,,331222,0
110071261062.0,SONSRAY MACHINERY,CA,9.0,,333922,0
110070486942.0,SO CAL REMEDIATION INC DBA SO CAL ABATEMENT,CA,,,336350,0
110024887407.0,ALLTRAX,OR,10.0,,335314,0
110001817151.0,JOHN L ARMITAGE & COMPANY,IL,5.0,,325510,0
110000313571.0,X-L CORP & SPRAY TEK,NH,1.0,,332322,0
110017993037.0,MAGNET LLC,MO,7.0,,323111 323119 339999,0
110005905681.0,VIKING GRAPHICS,IL,5.0,,339999,0
110009529055.0,CAMPBELL COOPER TOOLS,CA,9.0,,332618,0
110063214784.0,APAC TENNESSEE INC,TN,4.0,,324121,0
110070379615.0,RYTEC CORP,WI,5.0,,332321,0
110001461356.0,W. B. YOUNG COMPANY,MO,7.0,,332117 333111 332212,0
110044937067.0,LECTRUS,SD,8.0,,332311,0
110000856869.0,LAKELAND ANIMAL NUTRITION - EATON PARK PLANT,FL,4.0,,311119,0
110000315436.0,HANDY & HARMAN REFINING GROUP INC,CT,1.0,,331314 339911,0
110022775335.0,MONTANOS EXCAVATING - SANTA FE CONCRETE,NM,6.0,,327320,0
110059338284.0,STEELVILLE MANUFACTURING COMPANY BLDG 2,MO,7.0,,332812 332811,0
110002661227.0,APOLLO ENGRAVING CO,CA,9.0,,323122,0
110000311868.0,AFC CABLE SYSTEMS,MA,1.0,,332618 335929 331491,0
110070487165.0,REV FIRE GROUP,CA,,,336992,0
110070849985.0,CAPTEK HOLDINGS INC,CA,9.0,,325998,0
110044302643.0,W I CONSTRUCTION INC 00516,ID,10.0,,327320,0
110015707485.0,BROWN DISPLAY & FIXTURES- BROWN IND INC,GA,4.0,,337215,0
110005647498.0,ATLANTIC FURNITURE & ANTIQUES INC,FL,4.0,,339111 337127 334516,0
110013872513.0,PHILLIPS DIVERSIFIED MFG,KY,4.0,,332999 332322,0
110072089053.0,JERED LLC,GA,4.0,,336611 335312 332312 333921,0
110070482697.0,INTERNATIONAL GREENSCAPES LLC,CA,,,339999,0
110055146710.0,TRENWA INCORPORATED,IN,5.0,,327390,0
110006436179.0,FALK RENEW,WI,5.0,,333612,0
110000458754.0,BRIGHT COOP,TX,6.0,,332999 333924,0
110071684492.0,R.D. ABBOTT CO. INC.,CA,9.0,,325212,0
110012708114.0,TRANS WORLD MARKETING CORP,NJ,2.0,,339950,0
110003687653.0,BERNAL INC,MI,5.0,,333999,0
110070102043.0,GRAND RIVER AUTO SALES,IL,5.0,,339999,0
110007621396.0,MADISON WELDING & REPAIR,MN,5.0,,333992,0
110070418621.0,LILLY MING INTERNATIONAL INC,CA,,,325211,0
110072118228.0,EASTGROUP PROPERTIES LP,CA,9.0,,314999 53131,0
110003719496.0,RIE COATINGS LLC,MN,5.0,,332812,0
110009372071.0,MCCOOK LEAD SUPPLY INC,IL,,,331492,0
110006121062.0,ROSTON INDUSTRIES INC,TN,4.0,,315111,0
110003404600.0,ROBERT BOSCH TOOL CORP,AR,6.0,,333991,0
110042284603.0,W B REAL ESTATE LLC,MI,5.0,,333993,0
110007866611.0,TAYLOR CHARLES W,TN,4.0,,42185 336214,0
110070849282.0,PROVIDENCE MFG,CA,,,339999,0
110054882123.0,J & C MANUFACTURING,WI,5.0,,332812,0
110002122998.0,H B FULLER CO,MN,5.0,,325520,0
110010284557.0,NASSAU ASPHALT FACILITY,NY,2.0,,324121,0
110071239742.0,SCRAP IT IN MULBERRY LLC,FL,4.0,,423930 327999,0
110071723876.0,NAGEL WIRE,CO,8.0,,332618,0
110007829458.0,QUALITY DRUM CO INC,SC,4.0,,325192 32511,0
110041998657.0,JOHN MANEELY CO-WHEATLAND TUBE DIV-LR PL,AR,6.0,,33121 331210 331111,0
110071504535.0,BERRY GLOBAL,MA,1.0,,326199,0
110027927484.0,SCHINDLER ELEVATOR CORP.,NJ,2.0,,333921,0
110002149381.0,OREGON AFSCME COUNCIL 75,OR,10.0,,326299,0
110006504149.0,S P I,MA,1.0,,325211,0
110000483067.0,ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,CA,9.0,,325510 325211 32551,0
110009715825.0,AMERICAN BUILDING COMPANY,NC,4.0,,332311,0
110003127722.0,HALOX DIV OF HAMMOND GRP,IN,5.0,,325180 325199,0
110001289427.0,R LAVIN AND SONS INC,IL,5.0,,331423 331314,0
110004954602.0,POLYCRAFT CORPORATION,TN,4.0,,339999,0
110007504619.0,FARMLAND INDUSTRIES-FORMER SITE OF,IA,7.0,,325314 111998,0
110070559775.0,MESSER LLC,IN,5.0,,325120,0
110000454179.0,PIONEER CHEMICAL INC.,OK,6.0,,333911 424690 42269,0
110001138750.0,MANSFIELD WAREHOUSING & DISTRIBUTION INC,OH,5.0,,335221 493110,0
110005008222.0,UNITED STATES TOBACCO MANUFACTURING LIMI,TN,4.0,,312229,0
110015326244.0,SUMMIT GRAPHICS,IL,5.0,,323113,0
110005001345.0,TECHNICAL ART PRODUCTIONS INC,TN,,,323121,0
110058334869.0,"DRAGON PRODUCTS, LLC",CA,9.0,,332439 811121 333924,0
110045002554.0,HARDY ENGINEERING & MFG INC,WA,10.0,,332999,0
110062693599.0,HURST CONSTRUCTION,TN,4.0,,324121,0
110046259222.0,LEGEND MANUFACTURING INC,MI,5.0,,333999,0
110071344628.0,OLDCASTLE ADAMS PRODUCTS - RIDGEWAY,SC,4.0,,327320,0
110014375185.0,"HUNTSMAN PIGMENTS AMERICAS, LLC (DBA SOUTHERN COLOR)",GA,4.0,,327999 327390,0
110071260630.0,CNP OPERATING EATON,CO,8.0,,325411,0
110007391125.0,"TRIDENT MACHINE TECHNOLOGIES, INC.",IN,5.0,,332710 33351 33271,0
110004720623.0,SHELLY MATERIALS PLANT 65,OH,5.0,,324121,0
110003355137.0,FINISHED MACHINE PRODUCTS INC,LA,6.0,,333512,0
110070489971.0,ZACKY - EAST TURKEY PLANT,CA,9.0,,3116 311615,0
110002133673.0,US FILTER,TX,6.0,,334513 333319,0
110072023881.0,"CORTEX, INC.",CA,,,339112,0
110002105203.0,MAGNETEK,AL,4.0,,335311,0
110004955353.0,COOLER KING INC,TN,4.0,,335222,0
110071516476.0,LBC OPTICS,WI,,,339115,0
110001809400.0,DIESEL RADIATOR INC,IL,5.0,,336390 332999,0
110022831756.0,ATECH TURBINE COMPONENTS INC,MA,1.0,,336412 332710,0
110005044923.0,ALAMO ENGRAVING COMPANY,TX,6.0,,323122,0
110000772771.0,AVLON INDUSTRIES,IL,5.0,,339112 456120 339111,0
110015391379.0,COLUMBIA REA WALLA WALLA SERVICE CENTER,WA,10.0,,333294,0
110011605753.0,SEAWORTH AGENT INC,CO,8.0,,325314 42291,0
110058106776.0,WOLLER PRECISION MACHINE LLC,WI,5.0,,332813,0
110071878039.0,MCKEAN RNG PLT,PA,3.0,,325120,0
110005364006.0,UNIVERSAL SHEET METAL OF VANCO,WA,10.0,,332322,0
110013286620.0,TEXAS WELDERS SUPPLY CO. INC.,TX,6.0,,424690 423830 325120,0
110001948929.0,EAST COAST INDUCTION INCORPORATED,MA,1.0,,333994,0
110070935704.0,LINDE-CLEAR LAKE,TX,6.0,,325120,0
110000328351.0,ULRICH PLANFILING EQUIPMENT CORP,NY,2.0,,332999 337214,0
110008234598.0,S & S CYCLE INC,WI,5.0,,336991,0
110022810608.0,SUPERIOR MATERIAILS PLANT 02,MI,5.0,,327320,0
110043582101.0,"GLEN RAVEN TECHNICAL FABRICS, LLC",NC,4.0,,313310 313112 313311 313312,0
110013761241.0,CAST PRODUCTS INC,IL,5.0,,331523 339999 331522,0
110000607497.0,REX-HIDE INDUSTRIES INC,WV,3.0,,326291 326299,0
110000310119.0,TECOMET,MA,1.0,,339113 339112,0
110001151173.0,GEORGIA-PACIFIC CORRUGATED LLC,CA,9.0,,322211,0
110070060508.0,AMCOR AMERICAN CANYON LLC,CA,9.0,,323111 326112 332119,0
110013285284.0,MACLAN INDS  INC,MO,7.0,,326199 325211,0
110002334046.0,SAFETY-KLEEN SYSTEMS  INC,CA,9.0,,562211 325998 562112,0
110008686779.0,REMMELE ENGINEERING PLANT 10,MN,5.0,,332311 336411,0
110000472863.0,ESSENTIAL WEST,NV,9.0,,325611 325211,0
110008824380.0,MACKAYMITCHELL ENVELOPE COMPANY,MN,5.0,,322230,0
110071934935.0,"BLYTHE CONSTRUCTION, INC.",NC,4.0,,324121 237310,0
110000453232.0,MAHLE ENGINE COMPONENTS USA,AR,6.0,,336310 336350 336311 336312,0
110001882918.0,CHELATED MINERALS CORP,UT,8.0,,311611 311119,0
110040937118.0,"KIRKPATRICK CONCRETE,INC. PLANT 13",AL,4.0,,327331,0
110071284850.0,BLUEDOT-READI-MIX-STATESVILLE (PLANT #103),NC,4.0,,327320,0
110030750364.0,THERMO FISHER SCIENTIFIC COMPANY,NJ,2.0,,325199 42469 424690 32511 49311 42269,0
110071433020.0,"QUIKRETE - CHARLOTTE, NC PLANT",NC,4.0,,327999,0
110070071007.0,INDUSTRIAL TIMBER INC,MS,4.0,,337122,0
110041452889.0,CRYSTAL RIVER,FL,4.0,,488119 611512 327420,0
110070060180.0,TIFFANY AND CO. FOREST HILL MANUFACTURING,RI,1.0,,339910,0
110071721726.0,SCHLAGE LOCK COMPANY LLC,IN,5.0,,332510,0
110070791866.0,TRELLEBORG SEALS & PROFILES AMERICAS,OH,5.0,,326291,0
110000742750.0,KOENIG AND VITTS MIRRO PLNT 5,WI,5.0,,332215 332214 331315 332119,0
110060257911.0,PPG ARCHITECTURAL COATINGS (PUERTO RICO) INC,PR,2.0,,325510,0
110010457870.0,TEICHERT AGGREGATES,CA,9.0,,212321 324121,0
110001948019.0,"MIDDLESEX RESEARCH MANUFACTURING CO, INC",MA,1.0,,313320 313311,0
110000377280.0,TABER EXTRUSIONS LP MISSISSIPPI DIVISION,MS,4.0,,331314 331318 331316 331311 331315,0
110005218175.0,GRAHAM WHITE MFG CO,VA,3.0,,331511 332911 331524 33651 336510 331525,0
110000346607.0,DEGUSSA CORP. - STOCKHAUSEN SUPERABSORBER,NC,4.0,,325998 325613 325611 325199,0
110000546945.0,OFS (OPTICAL FIBER SOLUTIONS),MA,1.0,,327212 32721,0
110022292730.0,RASTRA NEW MEXICO INC.,NM,6.0,,327331,0
110004225534.0,WHEATON INDUSTRIES INC,NJ,2.0,,333298 333514,0
110001361856.0,CARGILL INC-SIOUX CITY-REFINERY,IA,7.0,,327212,0
110000802383.0,SEQUA CAN CO,NJ,2.0,,333293 339999,0
110038641093.0,FLORIDA CRUSHED STONE COMPANY,FL,4.0,,327410,0
110072053029.0,CLEAN ENERGY S-21076,NJ,,,325120,0
110017223967.0,DIRKSEN SCREW PRODUCTS CO,MI,5.0,,333512,0
110071455656.0,RESOURCE LABEL GROUP-CERRITOS DBA BEST LABEL THE LABEL COMPANY,CA,,,323113,0
110001098990.0,CRAFT MAID KITCHENS MFG READING,PA,3.0,,337110,0
110009398678.0,SAFETRAN SYSTEMS CORPORATION,MN,5.0,,332312 334290,0
110070160819.0,OHARE AIRPORT,IL,5.0,,339999,0
110037440123.0,DVS MACHINE AND FABRICATION LLC,OR,10.0,,332312,0
110014214554.0,BOYD COFFEE COMPANY,OR,10.0,,311920,0
110071840646.0,PONDERS HOLLOW CUSTOM WOOD,MA,,,337212,0
,"GEHF I TAUNTON, LLC ",MA,1.0,,313210,1
110071423061.0,TOAN AND COMPANY DISTILLING LLC,CA,,,312140,0
110009719144.0,CULPEPER OF ROANOKE RAPIDS LLC,NC,4.0,,321114,0
110064159173.0,SANOFI-AVENTIS U.S.,MO,7.0,,325412,0
110002081327.0,STATELINE AG CENTER,NE,7.0,,325314 424510,0
110000472408.0,SUNSOFT CORPORATION,NM,6.0,,333314 339113 333310,0
110006246767.0,J-LENCO INC LARUE,OH,5.0,,332997,0
110070032936.0,ALLIED RECREATION GROUP INC. P3 CAMPUS,IN,5.0,,336213,0
110064548967.0,MC ASSEMBLY,MA,1.0,,334418,0
110001400289.0,WELYN ENTERPRISES,IA,7.0,,332812,0
110071268414.0,PSA - PRINTING & MAILING SERVICES INC,CA,,,323111,0
110067129529.0,CEMEX NEW SMYRNA,FL,4.0,,327320,0
110055250936.0,SUNFLOWER MANUFACTURING,KS,7.0,,333111,0
110019184167.0,95 MT. READ BLVD. LLC,NY,2.0,,334413 53112 334220 334412,0
110032989238.0,HY TEN PLASTICS,NH,1.0,,326199,0
110000573406.0,MAYS CHEMICAL COMPANY - INDIANAPOLIS,IN,5.0,,325998 32519 423490,0
110001418092.0,BAILEY CABINET CO INC,GA,4.0,,337110 999999,0
110007862143.0,CEDAR PRODUCTS CO,TN,4.0,,337122 453998,0
110007168475.0,GLOVER CONST CO/ASPHALT PLT AP 7,OK,6.0,,324121,0
110070245375.0,AUSTAL USA NATIONAL CITY WAREHOUSE,CA,,,336611,0
110001290200.0,ENAMELED STEEL AND SIGN CO,IL,5.0,,332813 332812,0
110008021899.0,FIBERLUX INC,NY,2.0,,325991 326122 333999,0
110007769539.0,"AREA SAWDUST, INC.",IL,5.0,,339999,0
110010130278.0,LAUREN CONCRETE,TX,6.0,,327310,0
110041159091.0,GM GRAND BLANC WELD TOOL CENTER,MI,5.0,,336370 336110 493110 335121,0
110001426877.0,GROVE RIVER MILLS,GA,4.0,,311119,0
110070858534.0,BASF CORPORATION,CA,,,325211,0
110006773633.0,PLASTIPAK PACKAGING INC,IL,5.0,,326160,0
110024391852.0,"HANSON ROOF TILE, INC.",FL,4.0,,327390,0
